"operator","enbId_rncId","cellId","frequency","trueServingCoverageArea_latitude","trueServingCoverageArea_longitude","normalizedServingCoverageArea_latitude","normalizedServingCoverageArea_longitude","fullActivityCoverage_latitude","fullActivityCoverage_longitude","bts_latitude","bts_longitude","altitude_altitude","Neighbor_Cell_0_latitude","Neighbor_Cell_0_longitude","Neighbor_Cell_1_latitude","Neighbor_Cell_1_longitude","Neighbor_Cell_2_latitude","Neighbor_Cell_2_longitude","ID"
"MegaCom Ltd",36501,13,"6400",52.3875007629,4.84745121002,52.3875007629,4.84745121002,52.3885879517,4.84667491913,"NULL","NULL","53","52.3882865906","4.84634256363","52.3855667114","4.8479590416","52.3857955933","4.84704113007",447
"MegaCom Ltd",35911,31,"1300",52.3293762207,4.86419439316,52.3293762207,4.86419439316,52.3293418884,4.86456537247,"NULL","NULL","51","52.3280029297","4.87270498276","52.3312644958","4.86529779434","52.3295936584","4.86624002457",448
"MegaCom Ltd",33011,13,"6400",52.3662490845,4.8857421875,52.3662490845,4.8857421875,52.3659324646,4.88561534882,"NULL","NULL","48","52.3662986755","4.88505363464","52.3671836853","4.88313007355","52.3661880493","4.88304710388",449
"MegaCom Ltd",551,12,"6400",52.3487510681,4.93106460571,52.3487510681,4.93106460571,52.3486976624,4.93277359009,"52.3531265259","4.93004417419","42","52.3482208252","4.92959451675","52.3474884033","4.93306159973","52.3470993042","4.93207502365",450
"MegaCom Ltd",54291,33,"1300",52.3531265259,4.84265136719,52.3531265259,4.84265136719,52.3522605896,4.8424706459,"NULL","NULL","49","52.3502960205","4.8417725563","52.3517341614","4.84310054779","52.352104187","4.84250020981",451
"MegaCom Ltd",20271,32,"1300",52.3175010681,4.86958026886,52.3175010681,4.86958026886,52.3180465698,4.87066888809,"52.3187484741","4.87264156342","43","52.3185920715","4.8722949028","52.3167915344","4.86991691589","52.3163414001","4.86637687683",452
"MegaCom Ltd",20161,31,"1300",52.3443756104,4.86167955399,52.3443756104,4.86167955399,52.3433799744,4.86081075668,"52.3424987793","4.85963869095","51","52.3451271057","4.85893535614","52.344871521","4.85936546326","52.3431243896","4.86129903793",453
"MegaCom Ltd",57901,13,"6400",52.3587493896,4.84261226654,52.3587493896,4.84261226654,52.3582763672,4.84281730652,"52.3581237793","4.84261226654","51","52.3592147827","4.84235858917","52.3582115173","4.84261703491","52.3582305908","4.84308576584",454
"MegaCom Ltd",16051,11,"6400",52.3781242371,4.84753894806,52.3781242371,4.84753894806,52.3782196045,4.84963846207,"52.3768768311","4.84243154526","64","52.3784332275","4.85151863098","52.3777427673","4.84554672241","52.378490448","4.85290527344",455
"MegaCom Ltd",1031,13,"6400",52.4206237793,4.83114242554,52.4206237793,4.83114242554,52.4210243225,4.83009767532,"52.4206237793","4.83932638168","50","52.4192237854","4.8284277916","52.4210929871","4.8310008049","52.4211921692","4.83189439774",456
"MegaCom Ltd",58021,11,"6400",52.3381233215,4.92305183411,52.3381233215,4.92305183411,52.3377571106,4.92255878448,"NULL","NULL","53","52.3369026184","4.92316389084","52.3394546509","4.92221689224","52.3398971558","4.92208003998",457
"MegaCom Ltd",40111,12,"6400",52.3149986267,4.95916032791,52.3149986267,4.95916032791,52.3163299561,4.9565281868,"52.3168754578","4.95813941956","51","52.3129882812","4.96294927597","52.3147888184","4.96379899979","52.3159294128","4.95606422424",458
"MegaCom Ltd",27461,33,"1300",52.3456268311,4.86140155792,52.3456268311,4.86140155792,52.3453025818,4.86308574677,"52.3424987793","4.86650371552","47","52.3460998535","4.86514663696","52.3488769531","4.85744142532","52.3474998474","4.85861349106",459
"MegaCom Ltd",16431,11,"6400",52.3993759155,4.91197776794,52.3993759155,4.91197776794,52.399307251,4.9108300209,"52.3981246948","4.90686511993","48","52.3993263245","4.91428232193","52.4002151489","4.91060066223","52.3930282593","4.91679668427",460
"MegaCom Ltd",25571,13,"6400",52.4031257629,4.83411598206,52.4031257629,4.83411598206,52.401927948,4.83545875549,"NULL","NULL","57","52.3990135193","4.83807611465","52.400932312","4.83111810684","52.3998832703","4.84462404251",461
"MegaCom Ltd",28861,12,"6400",52.3518753052,4.96566915512,52.3518753052,4.96566915512,52.3521614075,4.96387672424,"52.3543739319","4.96260738373","48","52.3512687683","4.96156263351","52.3525543213","4.96403312683","52.3517875671","4.96316385269",462
"MegaCom Ltd",40561,11,"6400",52.4275016785,4.82682132721,52.4275016785,4.82682132721,52.4270553589,4.82465314865,"52.4268760681","4.82068824768","51","52.4288787842","4.82621574402","52.4283256531","4.83085918427","52.4276313782","4.82558107376",463
"MegaCom Ltd",30911,13,"6400",52.3925018311,4.92156267166,52.3925018311,4.92156267166,52.3922309875,4.92244148254,"NULL","NULL","44","52.3955039978","4.92523908615","52.3953742981","4.924223423","52.3944816589","4.92397451401",464
"MegaCom Ltd",58431,32,"1300",52.3925018311,4.80453109741,52.3925018311,4.80453109741,52.3929977417,4.80517578125,"52.3987503052","4.80657720566","51","52.39112854","4.80091285706","52.3933563232","4.80535650253","52.3924217224","4.80002450943",465
"MegaCom Ltd",35581,11,"6400",52.3643760681,4.8835644722,52.3643760681,4.8835644722,52.3643760681,4.88339853287,"NULL","NULL","54","52.363193512","4.87363767624","52.3636856079","4.88483905792","52.3638076782","4.88322257996",466
"MegaCom Ltd",37121,11,"6400",52.4000015259,4.94013690948,52.4000015259,4.94013690948,52.3998184204,4.93988275528,"NULL","NULL","50","52.3954772949","4.93912601471","52.4015808105","4.94539070129","52.3999176025","4.94089841843",467
"MegaCom Ltd",20121,13,"6400",52.4012489319,4.95001459122,52.4012489319,4.95001459122,52.4024353027,4.9538230896,"NULL","NULL","46","52.4035873413","4.96151351929","52.4012107849","4.95551252365","52.4371986389","5.0473241806",468
"MegaCom Ltd",25991,13,"6400",52.3631248474,4.91662120819,52.3631248474,4.91662120819,52.3640518188,4.91460943222,"52.3618736267","4.92070293427","50","52.35987854","4.91334486008","52.3639259338","4.915620327","52.3605575562","4.91365718842",469
"MegaCom Ltd",20231,33,"1300",52.3487510681,4.8325343132,52.3487510681,4.8325343132,52.3486557007,4.83262205124,"52.3499984741","4.8325343132","53","52.3479309082","4.83658695221","52.3472900391","4.83759260178","52.3465538025","4.82751464844",470
"MegaCom Ltd",60251,13,"6400",52.3487510681,4.87559080124,52.3487510681,4.87559080124,52.3485794067,4.87772464752,"NULL","NULL","52","52.349609375","4.88162088394","52.3473052979","4.88261222839","52.3471031189","4.8782081604",471
"MegaCom Ltd",60321,11,"6400",52.328125,5.01453113556,52.328125,5.01453113556,52.329990387,5.01299333572,"52.3274993896","5.011469841","55","52.3323135376","5.01277828217","52.3325195312","5.01345205307","52.330165863","5.01204586029",472
"MegaCom Ltd",26671,11,"6400",52.3462486267,4.92852067947,52.3462486267,4.92852067947,52.3455505371,4.92776870728,"52.3450012207","4.92035150528","39","52.3462028503","4.92939949036","52.3461761475","4.92408704758","52.344379425","4.92842769623",473
"MegaCom Ltd",951,13,"6400",52.3474998474,4.8058886528,52.3474998474,4.8058886528,52.3459854126,4.80620098114,"52.34375","4.81099128723","46","52.347946167","4.80740213394","52.34582901","4.80729961395","52.3443641663","4.80981445312",474
"MegaCom Ltd",8421,33,"1300",52.3875007629,4.89872550964,52.3875007629,4.89872550964,52.3875617981,4.90281248093,"52.3881263733","4.90179204941","51","52.3871307373","4.89585447311","52.3877487183","4.90185546875","52.3881721497","4.89703607559",475
"MegaCom Ltd",30961,31,"1300",52.3968734741,4.91205072403,52.3968734741,4.91205072403,52.3971481323,4.91316890717,"52.3943748474","4.91102552414","50","52.39635849","4.91688489914","52.3943252563","4.91079568863","52.3957519531","4.91343736649",476
"MegaCom Ltd",63161,32,"1300",52.3400001526,4.832280159,52.3400001526,4.832280159,52.3367080688,4.82939958572,"52.3424987793","4.83125972748","47","52.3426971436","4.8293504715","52.3297767639","4.8335351944","52.3426475525","4.8292722702",477
"MegaCom Ltd",28281,12,"6400",52.4124984741,4.91915512085,52.4124984741,4.91915512085,52.4145355225,4.92197275162,"52.4143753052","4.91506814957","48","52.4142189026","4.92297363281","52.415687561","4.91954612732","52.4143257141","4.92161607742",478
"MegaCom Ltd",62231,12,"6400",52.3031234741,4.95605945587,52.3031234741,4.95605945587,52.3036384583,4.95752429962,"52.3025016785","4.9519777298","44","52.2988967896","4.95606422424","52.2962684631","4.95153331757","52.305141449","4.96453619003",479
"MegaCom Ltd",72631,13,"6400",52.3556251526,4.99219226837,52.3556251526,4.99219226837,52.3571662903,4.99317359924,"NULL","NULL","53","52.360118866","4.98902845383","52.368560791","4.99858379364","52.3580970764","4.99307632446",480
"MegaCom Ltd",35451,33,"1300",52.3756256104,4.86928224564,52.3756256104,4.86928224564,52.3747177124,4.87201166153,"NULL","NULL","52","52.3738479614","4.87038087845","52.3748283386","4.87257814407","52.3752937317","4.86783218384",481
"MegaCom Ltd",35481,11,"6400",52.3662490845,4.89519548416,52.3662490845,4.89519548416,52.3660697937,4.89553689957,"NULL","NULL","55","52.3653945923","4.89701652527","52.3668861389","4.89564466476","52.364906311","4.89806652069",482
"MegaCom Ltd",35931,33,"1300",52.3356246948,4.87745094299,52.3356246948,4.87745094299,52.3373832703,4.88052225113,"NULL","NULL","50","52.3372650146","4.88482427597","52.3382415771","4.8832616806","52.3361778259","4.87774419785",483
"MegaCom Ltd",1061,13,"6400",52.4281234741,4.8974070549,52.4281234741,4.8974070549,52.4255752563,4.89832496643,"NULL","NULL","46","52.4248390198","4.90100097656","52.4295654297","4.90010738373","52.4254150391","4.89704608917",484
"MegaCom Ltd",77051,12,"6400",52.3668746948,4.89743185043,52.3668746948,4.89743185043,52.3655090332,4.89794445038,"NULL","NULL","54","52.3674507141","4.89671897888","52.3677940369","4.89452648163","52.3683319092","4.89726543427",485
"MegaCom Ltd",36531,33,"1300",52.3518753052,4.88486814499,52.3518753052,4.88486814499,52.3508338928,4.88509750366,"NULL","NULL","50","52.3504066467","4.8860449791","52.3521728516","4.87460947037","52.3503875732","4.88851547241",486
"MegaCom Ltd",33011,12,"6400",52.3618736267,4.88373041153,52.3618736267,4.88373041153,52.3622817993,4.884765625,"52.3624992371","4.88679218292","44","52.3604545593","4.87776374817","52.3617782593","4.88572263718","52.3604507446","4.8777589798",487
"MegaCom Ltd",80821,32,"1300",52.3806266785,4.82802724838,52.3806266785,4.82802724838,52.3854064941,4.82759284973,"52.3868751526","4.82700681686","49","52.3827400208","4.82367658615","52.3848419189","4.82848644257","52.3825492859","4.82739257812",488
"MegaCom Ltd",54291,11,"6400",52.3537483215,4.85828590393,52.3537483215,4.85828590393,52.3528747559,4.85458993912,"NULL","NULL","52","52.3570518494","4.86845207214","52.3555755615","4.84869623184","52.3564949036","4.84886217117",489
"MegaCom Ltd",20271,11,"6400",52.3256263733,4.86995124817,52.3256263733,4.86995124817,52.32604599,4.86977052689,"52.3218765259","4.87097167969","48","52.3233299255","4.86885261536","52.3293457031","4.87194824219","52.32862854","4.86881828308",490
"MegaCom Ltd",16011,13,"6400",52.3731231689,4.90539073944,52.3731231689,4.90539073944,52.3719787598,4.90748023987,"NULL","NULL","49","52.3694038391","4.90668964386","52.3760643005","4.90518569946","52.3760871887","4.90419435501",491
"MegaCom Ltd",62251,13,"6400",52.3856239319,4.84408712387,52.3856239319,4.84408712387,52.3832244873,4.84492683411,"NULL","NULL","49","52.382396698","4.84503412247","52.3842926025","4.84549331665","52.384853363","4.84511232376",492
"MegaCom Ltd",16051,12,"6400",52.3718757629,4.84942388535,52.3718757629,4.84942388535,52.3729972839,4.85043478012,"52.3756256104","4.84635734558","48","52.3760643005","4.8510351181","52.3761291504","4.85070323944","52.3750190735","4.85356426239",493
"MegaCom Ltd",10161,33,"1300",52.3412513733,4.88647937775,52.3412513733,4.88647937775,52.3419380188,4.88732433319,"52.3400001526","4.89158201218","55","52.3433113098","4.88748025894","52.3415908813","4.884765625","52.3404006958","4.88459968567",494
"MegaCom Ltd",85111,13,"6400",52.3356246948,4.86037111282,52.3356246948,4.86037111282,52.3358459473,4.86008787155,"NULL","NULL","63","52.3364028931","4.85948753357","52.3333930969","4.86099624634","52.3353729248","4.86098146439",495
"MegaCom Ltd",40111,13,"6400",52.3193740845,4.94785165787,52.3193740845,4.94785165787,52.318939209,4.94907712936,"52.3193740845","4.95499515533","47","52.3178863525","4.94911623001","52.3210296631","4.95128917694","52.3174324036","4.95149421692",496
"MegaCom Ltd",27461,11,"6400",52.3462486267,4.87127923965,52.3462486267,4.87127923965,52.3454742432,4.87192869186,"52.3443756104","4.87025880814","48","52.3446273804","4.87297344208","52.3440284729","4.87633323669","52.3442764282","4.87624979019",497
"MegaCom Ltd",16431,12,"6400",52.3937492371,4.89600563049,52.3937492371,4.89600563049,52.3941001892,4.89733886719,"52.3968734741","4.90009784698","56","52.3938713074","4.89853525162","52.3922271729","4.8955078125","52.3787956238","4.90742206573",498
"MegaCom Ltd",25571,31,"1300",52.40625,4.85568857193,52.40625,4.85568857193,52.4034194946,4.85226583481,"NULL","NULL","49","52.4046936035","4.85423326492","52.4037857056","4.85350608826","52.4032096863","4.85223150253",499
"MegaCom Ltd",53001,32,"1300",52.3543739319,4.8039894104,52.3543739319,4.8039894104,52.3575973511,4.80145025253,"52.3581237793","4.80194807053","50","52.3521957397","4.80904769897","52.3518180847","4.81040048599","52.3526229858","4.79968738556",500
"MegaCom Ltd",30931,32,"1300",52.3756256104,4.87318849564,52.3756256104,4.87318849564,52.3774261475,4.87442874908,"NULL","NULL","55","52.3769836426","4.87614250183","52.3758888245","4.87164545059","52.3771133423","4.87883806229",501
"MegaCom Ltd",30911,31,"1300",52.3893737793,4.93145513535,52.3893737793,4.93145513535,52.38879776,4.93287086487,"NULL","NULL","53","52.3857116699","4.93366718292","52.3850135803","4.93532705307","52.3827896118","4.93981933594",502
"MegaCom Ltd",58431,12,"6400",52.3918762207,4.80395507812,52.3918762207,4.80395507812,52.3899497986,4.80401849747,"52.3987503052","4.80600118637","47","52.3916168213","4.80690431595","52.3912124634","4.80287599564","52.384475708","4.80078125",503
"MegaCom Ltd",35581,12,"6400",52.3600006104,4.88090801239,52.3600006104,4.88090801239,52.360874176,4.88076162338,"NULL","NULL","45","52.35987854","4.87867164612","52.361782074","4.88175296783","52.3622131348","4.88052225113",504
"MegaCom Ltd",541,32,"1300",52.3037490845,4.95922851562,52.3037490845,4.95922851562,52.3042144775,4.96020507812,"NULL","NULL","46","52.3046684265","4.95908689499","52.3046722412","4.96201181412","52.3050689697","4.96312999725",505
"MegaCom Ltd",31831,33,"1300",52.3325004578,4.87000989914,52.3325004578,4.87000989914,52.332660675,4.87045431137,"NULL","NULL","60","52.3253631592","4.83582019806","52.3309020996","4.86985826492","52.3323326111","4.86827135086",506
"MegaCom Ltd",55891,32,"1300",52.3793754578,4.86683082581,52.3793754578,4.86683082581,52.3787002563,4.86585950851,"52.3831253052","4.86683082581","56","52.3816566467","4.86626958847","52.3817367554","4.87261247635","52.376499176","4.85712385178",507
"MegaCom Ltd",20231,12,"6400",52.3487510681,4.83247089386,52.3487510681,4.83247089386,52.3485832214,4.83041524887,"52.3499984741","4.83349132538","56","52.3488082886","4.8291554451","52.3475990295","4.83191871643","52.3474960327","4.83460426331",508
"MegaCom Ltd",60251,31,"1300",52.3487510681,4.89503908157,52.3487510681,4.89503908157,52.3489494324,4.8943066597,"NULL","NULL","51","52.3470420837","4.88695335388","52.3527946472","4.8915476799","52.346446991","4.88767576218",509
"MegaCom Ltd",60321,12,"6400",52.3218765259,5.00124502182,52.3218765259,5.00124502182,52.3208770752,5.00284671783,"52.3243751526","5.00532722473","46","52.325881958","5.00523948669","52.3274803162","4.990483284","52.3205070496","5.002348423",510
"MegaCom Ltd",26671,13,"6400",52.3418731689,4.90877914429,52.3418731689,4.90877914429,52.342666626,4.90981912613,"52.34375","4.9128613472","50","52.3445854187","4.91080093384","52.3474884033","4.91167974472","52.3404998779","4.90653324127",511
"MegaCom Ltd",951,31,"1300",52.3462486267,4.81928730011,52.3462486267,4.81928730011,52.3455505371,4.81784677505,"52.3431243896","4.8152050972","51","52.3463134766","4.82163572311","52.3478012085","4.82172346115","52.3441619873","4.81781721115",512
"MegaCom Ltd",8421,31,"1300",52.3943748474,4.90075206757,52.3943748474,4.90075206757,52.392490387,4.90243148804,"52.3918762207","4.9027929306","51","52.3985595703","4.89732933044","52.3945159912","4.9018945694","52.3947906494","4.90107440948",513
"MegaCom Ltd",30971,31,"1300",52.3743743896,4.95221662521,52.3743743896,4.95221662521,52.3722267151,4.95274925232,"52.3706245422","4.94404792786","49","52.3730964661","4.96266126633","52.3721351624","4.95458984375","52.3695526123","4.94934558868",514
"MegaCom Ltd",31001,32,"1300",52.3781242371,4.83626937866,52.3781242371,4.83626937866,52.3791122437,4.83722639084,"NULL","NULL","49","52.379940033","4.83970212936","52.3788375854","4.83846187592","52.3789749146","4.83304214478",515
"MegaCom Ltd",40011,31,"1300",52.3768768311,4.90167474747,52.3768768311,4.90167474747,52.3773040771,4.90061998367,"52.3781242371","4.89962911606","53","52.378452301","4.90005874634","52.3787727356","4.89943361282","52.3771095276","4.90133285522",516
"MegaCom Ltd",62231,31,"1300",52.3081245422,4.951567173,52.3081245422,4.951567173,52.3071250916,4.95178222656,"52.3050003052","4.95054674149","52","52.3057899475","4.95154285431","52.3075637817","4.95495605469","52.3072395325","4.95501470566",517
"MegaCom Ltd",35451,11,"6400",52.3768768311,4.8813085556,52.3768768311,4.8813085556,52.3746871948,4.87998533249,"NULL","NULL","50","52.3736038208","4.87821769714","52.3745422363","4.88163089752","52.3739204407","4.87746095657",518
"MegaCom Ltd",35481,12,"6400",52.3624992371,4.88990736008,52.3624992371,4.88990736008,52.3626747131,4.89149904251,"NULL","NULL","52","52.3619689941","4.8903465271","52.3607673645","4.89189958572","52.3624839783","4.89122056961",519
"MegaCom Ltd",35931,11,"6400",52.3337516785,4.890873909,52.3337516785,4.890873909,52.3332366943,4.89148426056,"NULL","NULL","52","52.3338661194","4.89002943039","52.3317489624","4.89833974838","52.334903717","4.88894033432",520
"MegaCom Ltd",36551,33,"1300",52.3612518311,4.93603515625,52.3612518311,4.93603515625,52.3606948853,4.93977069855,"NULL","NULL","56","52.3609046936","4.93837881088","52.3613319397","4.93980979919","52.3611755371","4.93978023529",521
"MegaCom Ltd",77051,13,"6400",52.3699989319,4.89310073853,52.3699989319,4.89310073853,52.369594574,4.89237785339,"NULL","NULL","56","52.3692626953","4.89267110825","52.3693275452","4.8930273056","52.3694190979","4.89250993729",522
"MegaCom Ltd",36531,11,"6400",52.3525009155,4.89766120911,52.3525009155,4.89766120911,52.3512268066,4.8961815834,"NULL","NULL","53","52.3514213562","4.89537096024","52.3512687683","4.89667463303","52.3523139954","4.89466810226",523
"MegaCom Ltd",551,32,"1300",52.3493766785,4.92987298965,52.3493766785,4.92987298965,52.3493118286,4.93024396896,"52.3518753052","4.92987298965","40","52.3469429016","4.93015623093","52.3482627869","4.92938947678","52.3477210999","4.92718744278",524
"MegaCom Ltd",80821,33,"1300",52.390625,4.81761217117,52.390625,4.81761217117,52.3910980225,4.81977033615,"52.3893737793","4.82578611374","51","52.3916893005","4.81655263901","52.3924331665","4.80916023254","52.3922233582","4.81155776978",525
"MegaCom Ltd",54291,12,"6400",52.3468742371,4.84125995636,52.3468742371,4.84125995636,52.3430709839,4.84055662155,"NULL","NULL","53","52.3319625854","4.83405256271","52.3482627869","4.84136724472","52.3370361328","4.83843755722",526
"MegaCom Ltd",20271,12,"6400",52.3162498474,4.86970233917,52.3162498474,4.86970233917,52.3176269531,4.86965322495,"52.3193740845","4.87174320221","44","52.3139953613","4.86763191223","52.3128623962","4.86636734009","52.3103599548","4.86895036697",527
"MegaCom Ltd",20171,13,"6400",52.4206237793,4.87448740005,52.4206237793,4.87448740005,52.4218254089,4.8794093132,"52.4199981689","4.88778305054","46","52.420463562","4.88599586487","52.4248008728","4.87970685959","52.4187736511","4.87877941132",528
"MegaCom Ltd",82781,11,"6400",52.3737487793,4.89859867096,52.3737487793,4.89859867096,52.3742179871,4.89843273163,"NULL","NULL","58","52.3748550415","4.89890623093","52.3751182556","4.89968252182","52.3743133545","4.89544439316",529
"MegaCom Ltd",16051,13,"6400",52.3731231689,4.8417429924,52.3731231689,4.8417429924,52.3746185303,4.84291505814,"52.3756256104","4.84480953217","52","52.3766555786","4.84343767166","52.3747596741","4.84267091751","52.3738708496","4.8431687355",530
"MegaCom Ltd",40071,32,"1300",52.3881263733,4.85237789154,52.3881263733,4.85237789154,52.3910560608,4.85179185867,"52.3925018311","4.85135269165","50","52.3911361694","4.8547949791","52.385974884","4.8543214798","52.3856697083","4.84829092026",531
"MegaCom Ltd",49211,12,"6400",52.3074989319,4.95332050323,52.3074989319,4.95332050323,52.3090362549,4.95496082306,"52.3106231689","4.95536136627","57","52.3113441467","4.95724630356","52.3113136292","4.95931625366","52.3077507019","4.95379400253",532
"MegaCom Ltd",40091,32,"1300",52.3331260681,4.92933082581,52.3331260681,4.92933082581,52.3328971863,4.92958498001,"52.3343734741","4.93443346024","49","52.3327140808","4.92917013168","52.3338928223","4.93254375458","52.3325843811","4.92916488647",533
"MegaCom Ltd",27461,12,"6400",52.3412513733,4.8723192215,52.3412513733,4.8723192215,52.3408355713,4.87210941315,"52.3412513733","4.87129878998","42","52.3393745422","4.87071275711","52.3433532715","4.8764257431","52.3424453735","4.87454605103",534
"MegaCom Ltd",16431,31,"1300",52.3987503052,4.91181135178,52.3987503052,4.91181135178,52.3991851807,4.90882825851,"52.3981246948","4.9066991806","47","52.3977203369","4.90936040878","52.3990440369","4.90699195862","52.3997077942","4.91166973114",535
"MegaCom Ltd",25581,31,"1300",52.3112487793,4.84773921967,52.3112487793,4.84773921967,52.3099822998,4.84798336029,"NULL","NULL","54","52.3094444275","4.84776353836","52.3083152771","4.8551902771","52.3097991943","4.85365247726",536
"MegaCom Ltd",53001,11,"6400",52.3612518311,4.81000471115,52.3612518311,4.81000471115,52.3623695374,4.80749988556,"52.359375","4.8038816452","49","52.3634757996","4.80988788605","52.3594207764","4.810151577","52.3624267578","4.81781244278",537
"MegaCom Ltd",30931,33,"1300",52.3793754578,4.8635840416,52.3793754578,4.8635840416,52.3769569397,4.86531257629,"NULL","NULL","52","52.3821372986","4.86796379089","52.3791122437","4.84983873367","52.3757972717","4.85351085663",538
"MegaCom Ltd",521,32,"1300",52.3656234741,4.86390638351,52.3656234741,4.86390638351,52.3606987,4.86429214478,"NULL","NULL","57","52.3598976135","4.86898422241","52.368106842","4.85926771164","52.36901474","4.86149406433",539
"MegaCom Ltd",7791,12,"6400",52.3481254578,4.86217308044,52.3481254578,4.86217308044,52.3481483459,4.86164045334,"52.3499984741","4.86319351196","47","52.3451042175","4.85801744461","52.3485984802","4.86457538605","52.3485832214","4.862885952",540
"MegaCom Ltd",35581,13,"6400",52.3650016785,4.87744140625,52.3650016785,4.87744140625,52.3648490906,4.87839365005,"NULL","NULL","52","52.3650360107","4.8761472702","52.3635749817","4.87499523163","52.3633308411","4.87444829941",541
"MegaCom Ltd",55891,13,"6400",52.3843765259,4.85847663879,52.3843765259,4.85847663879,52.3827629089,4.85893535614,"52.3843765259","4.865629673","50","52.381072998","4.85610342026","52.3848495483","4.86054182053","52.3833389282","4.86012220383",542
"MegaCom Ltd",20231,13,"6400",52.3543739319,4.82834005356,52.3543739319,4.82834005356,52.3566894531,4.82843255997,"52.3506240845","4.83242177963","45","52.3526496887","4.83038568497","52.3619689941","4.82687997818","52.360294342","4.82846689224",543
"MegaCom Ltd",81001,32,"1300",52.3356246948,4.98493146896,52.3356246948,4.98493146896,52.3349914551,4.99338388443,"NULL","NULL","48","52.3363723755","4.99105453491","52.3354263306","4.98669433594","52.3321228027","4.98119163513",544
"MegaCom Ltd",60321,13,"6400",52.3337516785,4.99825191498,52.3337516785,4.99825191498,52.3340682983,5.0004734993,"52.3306236267","5.00539541245","48","52.3327445984","5.00277328491","52.333770752","5.01465320587","52.3490371704","4.98766136169",545
"MegaCom Ltd",26671,31,"1300",52.3450012207,4.92711925507,52.3450012207,4.92711925507,52.3442001343,4.92150402069,"52.3443756104","4.92099618912","43","52.3467979431","4.92758798599","52.3475799561","4.93706560135","52.3474845886","4.93594741821",546
"MegaCom Ltd",40291,11,"6400",52.3687515259,4.90261220932,52.3687515259,4.90261220932,52.3683586121,4.90382814407,"NULL","NULL","54","52.3678855896","4.9037156105","52.3683433533","4.90209007263","52.3679733276","4.90233898163",547
"MegaCom Ltd",89811,11,"6400",52.3581237793,4.92695331573,52.3581237793,4.92695331573,52.3578071594,4.92686510086,"52.359375","4.92389154434","56","52.3486557007","4.93517589569","52.3565826416","4.93021011353","52.3559570312","4.92582035065",548
"MegaCom Ltd",40181,32,"1300",52.3400001526,4.87502908707,52.3400001526,4.87502908707,52.3395881653,4.87457990646,"52.3412513733","4.87400865555","54","52.3394317627","4.87148427963","52.3388710022","4.87691402435","52.339466095","4.87500476837",549
"MegaCom Ltd",31001,33,"1300",52.3837509155,4.83080101013,52.3837509155,4.83080101013,52.3839073181,4.83204078674,"NULL","NULL","46","52.3848686218","4.83107423782","52.3849334717","4.82460451126","52.3842315674","4.83108901978",550
"MegaCom Ltd",62231,32,"1300",52.3031234741,4.95484352112,52.3031234741,4.95484352112,52.302947998,4.95499038696,"52.3012504578","4.95178222656","54","52.3052482605","4.9645652771","52.298412323","4.95276832581","52.3017807007","4.95260763168",551
"MegaCom Ltd",60311,32,"1300",52.3412513733,4.84456062317,52.3412513733,4.84456062317,52.3425102234,4.84140634537,"52.3443756104","4.84251976013","48","52.3409461975","4.84128427505","52.3452377319","4.84145498276","52.3401641846","4.84132814407",552
"MegaCom Ltd",35451,31,"1300",52.3768768311,4.88285160065,52.3768768311,4.88285160065,52.3750228882,4.87827157974,"NULL","NULL","52","52.3793716431","4.88408708572","52.3772888184","4.87883806229","52.3741912842","4.87852525711",553
"MegaCom Ltd",35481,13,"6400",52.3687515259,4.88998031616,52.3687515259,4.88998031616,52.3688468933,4.88953113556,"NULL","NULL","54","52.3677825928","4.88966798782","52.3674354553","4.89138650894","52.3680725098","4.88856458664",554
"MegaCom Ltd",35931,13,"6400",52.3362503052,4.87710952759,52.3362503052,4.87710952759,52.3380126953,4.88024902344,"NULL","NULL","47","52.3319091797","4.87449216843","52.3392906189","4.87493658066","52.3252258301","4.83380842209",555
"MegaCom Ltd",36551,31,"1300",52.3624992371,4.94368648529,52.3624992371,4.94368648529,52.3620491028,4.94355964661,"NULL","NULL","53","52.3618354797","4.94635725021","52.3789787292","4.95429706573","52.3621368408","4.94251441956",556
"MegaCom Ltd",77051,31,"1300",52.3725013733,4.90117692947,52.3725013733,4.90117692947,52.3712005615,4.89956521988,"NULL","NULL","57","52.3703575134","4.89870595932","52.3709754944","4.89868164062","52.3713264465","4.8991355896",557
"MegaCom Ltd",36531,12,"6400",52.3462486267,4.89410161972,52.3462486267,4.89410161972,52.3470001221,4.89340353012,"NULL","NULL","54","52.3459968567","4.89168930054","52.3453598022","4.89948749542","52.3470611572","4.89552736282",558
"MegaCom Ltd",33011,32,"1300",52.3618736267,4.88446760178,52.3618736267,4.88446760178,52.3621940613,4.88668966293,"NULL","NULL","48","52.3601913452","4.8842921257","52.3615951538","4.88674783707","52.3616104126","4.88648414612",559
"MegaCom Ltd",80821,12,"6400",52.3800010681,4.82839822769,52.3800010681,4.82839822769,52.3825912476,4.82649421692,"52.3862495422","4.82737779617","51","52.3790626526","4.82821798325","52.3769645691","4.82815933228","52.3866996765","4.83202171326",560
"MegaCom Ltd",54291,13,"6400",52.3537483215,4.84056138992,52.3537483215,4.84056138992,52.3520050049,4.84227561951,"NULL","NULL","51","52.3539581299","4.84236335754","52.3546485901","4.84379386902","52.3522033691","4.8426027298",561
